"","id","release_year_movie","age_rating_movie","rotten_tomatoes_movie","tomato_category_movie","netflix_movie","hulu_movie","prime_video_movie","disney_movie","all_platforms_movie"
"1074",8433,2020,"unknown",36,"rotten","","","prime_video_film","","  prime_video_film"
"1075",8436,2020,"unknown",36,"rotten","","","prime_video_film","","  prime_video_film"
"1076",8441,2020,"unknown",35,"rotten","","","prime_video_film","","  prime_video_film"
"1077",8455,2020,"unknown",35,"rotten","","","prime_video_film","","  prime_video_film"
"1078",8461,2021,"unknown",35,"rotten","","","prime_video_film","","  prime_video_film"
"1079",8479,2021,"unknown",35,"rotten","","","prime_video_film","","  prime_video_film"
"1080",8492,2020,"unknown",34,"rotten","","","prime_video_film","","  prime_video_film"
"1081",8504,2021,"unknown",34,"rotten","","","prime_video_film","","  prime_video_film"
"1082",8512,2020,"18+",34,"rotten","","","prime_video_film","","  prime_video_film"
"1083",8517,2020,"unknown",33,"rotten","","","prime_video_film","","  prime_video_film"
"1084",8531,2021,"unknown",33,"rotten","","","prime_video_film","","  prime_video_film"
"1085",8537,2020,"unknown",32,"rotten","","","prime_video_film","","  prime_video_film"
"1086",8545,2020,"unknown",31,"rotten","","","prime_video_film","","  prime_video_film"
"1087",8582,2020,"unknown",15,"rotten","","","prime_video_film","","  prime_video_film"
"1088",8586,2020,"unknown",15,"rotten","","","prime_video_film","","  prime_video_film"
"1089",8601,2020,"unknown",13,"rotten","","","prime_video_film","","  prime_video_film"
"1090",8621,2020,"7+",89,"certified_fresh","","","","disney_film","   disney_film"
"1091",8663,2021,"7+",82,"certified_fresh","","","","disney_film","   disney_film"
"1092",8674,2020,"13+",81,"certified_fresh","","","","disney_film","   disney_film"
"1093",8677,2021,"7+",81,"certified_fresh","","","","disney_film","   disney_film"
"1094",8687,2020,"7+",80,"certified_fresh","","","","disney_film","   disney_film"
"1095",8697,2020,"16+",79,"certified_fresh","","","","disney_film","   disney_film"
"1096",8747,2020,"7+",74,"fresh","","","","disney_film","   disney_film"
"1097",8769,2020,"7+",73,"fresh","","","","disney_film","   disney_film"
"1098",8852,2020,"7+",67,"fresh","","","","disney_film","   disney_film"
"1099",8900,2021,"all",64,"fresh","","","","disney_film","   disney_film"
"1100",8903,2021,"7+",64,"fresh","","","","disney_film","   disney_film"
"1101",8914,2020,"7+",64,"fresh","","","","disney_film","   disney_film"
"1102",8915,2021,"all",64,"fresh","","","","disney_film","   disney_film"
"1103",8935,2020,"all",63,"fresh","","","","disney_film","   disney_film"
"1104",8936,2020,"7+",63,"fresh","","","","disney_film","   disney_film"
"1105",8947,2021,"7+",62,"fresh","","","","disney_film","   disney_film"
"1106",8960,2021,"7+",62,"fresh","","","","disney_film","   disney_film"
"1107",8979,2020,"all",61,"fresh","","","","disney_film","   disney_film"
"1108",8983,2020,"7+",61,"fresh","","","","disney_film","   disney_film"
"1109",8986,2021,"18+",61,"fresh","","","","disney_film","   disney_film"
"1110",8990,2020,"all",61,"fresh","","","","disney_film","   disney_film"
"1111",8997,2020,"7+",60,"fresh","","","","disney_film","   disney_film"
"1112",8998,2020,"7+",60,"fresh","","","","disney_film","   disney_film"
"1113",9002,2020,"7+",60,"fresh","","","","disney_film","   disney_film"
"1114",9014,2020,"13+",60,"fresh","","","","disney_film","   disney_film"
"1115",9015,2020,"7+",59,"rotten","","","","disney_film","   disney_film"
"1116",9052,2020,"all",58,"rotten","","","","disney_film","   disney_film"
"1117",9057,2020,"7+",58,"rotten","","","","disney_film","   disney_film"
"1118",9073,2020,"all",57,"rotten","","","","disney_film","   disney_film"
"1119",9086,2020,"7+",57,"rotten","","","","disney_film","   disney_film"
"1120",9087,2020,"7+",57,"rotten","","","","disney_film","   disney_film"
"1121",9107,2021,"13+",56,"rotten","","","","disney_film","   disney_film"
"1122",9116,2021,"unknown",56,"rotten","","","","disney_film","   disney_film"
"1123",9129,2020,"all",55,"rotten","","","","disney_film","   disney_film"
"1124",9137,2021,"unknown",54,"rotten","","","","disney_film","   disney_film"
"1125",9144,2021,"unknown",54,"rotten","","","","disney_film","   disney_film"
"1126",9157,2020,"all",54,"rotten","","","","disney_film","   disney_film"
"1127",9161,2020,"7+",54,"rotten","","","","disney_film","   disney_film"
"1128",9176,2021,"unknown",53,"rotten","","","","disney_film","   disney_film"
"1129",9177,2021,"13+",53,"rotten","","","","disney_film","   disney_film"
"1130",9178,2021,"13+",53,"rotten","","","","disney_film","   disney_film"
"1131",9203,2021,"all",52,"rotten","","","","disney_film","   disney_film"
"1132",9215,2020,"unknown",51,"rotten","","","","disney_film","   disney_film"
"1133",9224,2021,"7+",51,"rotten","","","","disney_film","   disney_film"
"1134",9270,2020,"unknown",49,"rotten","","","","disney_film","   disney_film"
"1135",9276,2021,"unknown",49,"rotten","","","","disney_film","   disney_film"
"1136",9285,2021,"13+",49,"rotten","","","","disney_film","   disney_film"
"1137",9289,2021,"unknown",48,"rotten","","","","disney_film","   disney_film"
"1138",9290,2020,"unknown",48,"rotten","","","","disney_film","   disney_film"
"1139",9294,2021,"unknown",48,"rotten","","","","disney_film","   disney_film"
"1140",9296,2020,"13+",48,"rotten","","","","disney_film","   disney_film"
"1141",9307,2020,"unknown",48,"rotten","","","","disney_film","   disney_film"
"1142",9318,2021,"13+",47,"rotten","","","","disney_film","   disney_film"
"1143",9337,2020,"7+",47,"rotten","","","","disney_film","   disney_film"
"1144",9339,2020,"unknown",47,"rotten","","","","disney_film","   disney_film"
"1145",9353,2021,"7+",46,"rotten","","","","disney_film","   disney_film"
"1146",9360,2020,"unknown",46,"rotten","","","","disney_film","   disney_film"
"1147",9369,2021,"13+",45,"rotten","","","","disney_film","   disney_film"
"1148",9375,2021,"13+",45,"rotten","","","","disney_film","   disney_film"
"1149",9379,2020,"all",45,"rotten","","","","disney_film","   disney_film"
"1150",9382,2020,"unknown",45,"rotten","","","","disney_film","   disney_film"
"1151",9388,2020,"all",45,"rotten","","","","disney_film","   disney_film"
"1152",9390,2020,"all",45,"rotten","","","","disney_film","   disney_film"
"1153",9391,2020,"all",45,"rotten","","","","disney_film","   disney_film"
"1154",9401,2020,"7+",44,"rotten","","","","disney_film","   disney_film"
"1155",9409,2020,"unknown",43,"rotten","","","","disney_film","   disney_film"
"1156",9418,2020,"7+",42,"rotten","","","","disney_film","   disney_film"
"1157",9421,2020,"unknown",42,"rotten","","","","disney_film","   disney_film"
"1158",9426,2020,"unknown",42,"rotten","","","","disney_film","   disney_film"
"1159",9427,2020,"all",42,"rotten","","","","disney_film","   disney_film"
"1160",9428,2020,"unknown",42,"rotten","","","","disney_film","   disney_film"
"1161",9435,2020,"unknown",41,"rotten","","","","disney_film","   disney_film"
"1162",9442,2020,"unknown",41,"rotten","","","","disney_film","   disney_film"
"1163",9448,2020,"7+",41,"rotten","","","","disney_film","   disney_film"
"1164",9449,2020,"unknown",41,"rotten","","","","disney_film","   disney_film"
"1165",9453,2020,"7+",40,"rotten","","","","disney_film","   disney_film"
"1166",9455,2020,"unknown",40,"rotten","","","","disney_film","   disney_film"
"1167",9469,2020,"all",38,"rotten","","","","disney_film","   disney_film"
"1168",9476,2020,"13+",38,"rotten","","","","disney_film","   disney_film"
"1169",9483,2020,"unknown",37,"rotten","","","","disney_film","   disney_film"
"1170",9484,2020,"unknown",37,"rotten","","","","disney_film","   disney_film"
"1171",9485,2020,"13+",37,"rotten","","","","disney_film","   disney_film"
"1172",9486,2020,"unknown",37,"rotten","","","","disney_film","   disney_film"
"1173",9488,2020,"7+",35,"rotten","","","","disney_film","   disney_film"
"1174",9489,2020,"13+",35,"rotten","","","","disney_film","   disney_film"
"1175",9490,2020,"unknown",35,"rotten","","","","disney_film","   disney_film"
"1176",9491,2020,"unknown",35,"rotten","","","","disney_film","   disney_film"
"1177",9496,2021,"16+",33,"rotten","","","","disney_film","   disney_film"
"1178",9497,2020,"unknown",33,"rotten","","","","disney_film","   disney_film"
"1179",9501,2020,"unknown",32,"rotten","","","","disney_film","   disney_film"
"1180",9502,2020,"unknown",31,"rotten","","","","disney_film","   disney_film"
"1181",9503,2020,"unknown",16,"rotten","","","","disney_film","   disney_film"
"1182",9504,2021,"16+",16,"rotten","","","","disney_film","   disney_film"
"1183",9508,2020,"13+",14,"rotten","","","","disney_film","   disney_film"
"1184",9509,2020,"13+",14,"rotten","","","","disney_film","   disney_film"
"1185",9510,2021,"unknown",14,"rotten","","","","disney_film","   disney_film"
"1186",9511,2020,"unknown",14,"rotten","","","","disney_film","   disney_film"
"1187",9512,2020,"unknown",13,"rotten","","","","disney_film","   disney_film"
