"","id","release_year_tv","age_rating_tv","rotten_tomatoes_tv","tomato_category_tv","netflix_tv","hulu_tv","prime_video_tv","disney_tv","all_platforms_tv"
"375",1498,2020,"18+",43,"rotten","netflix_show","","","","netflix_show"
"376",1504,2020,"unknown",43,"rotten","netflix_show","","","","netflix_show"
"377",1506,2020,"unknown",42,"rotten","netflix_show","","","","netflix_show"
"378",1507,2020,"18+",42,"rotten","netflix_show","","","","netflix_show"
"379",1510,2021,"unknown",42,"rotten","netflix_show","","","","netflix_show"
"380",1518,2021,"unknown",42,"rotten","netflix_show","","","","netflix_show"
"381",1527,2020,"7+",42,"rotten","netflix_show","","","","netflix_show"
"382",1528,2020,"unknown",42,"rotten","netflix_show","","","","netflix_show"
"383",1532,2020,"unknown",42,"rotten","netflix_show","","","","netflix_show"
"384",1540,2020,"18+",42,"rotten","netflix_show","","","","netflix_show"
"385",1541,2020,"unknown",42,"rotten","netflix_show","","","","netflix_show"
"386",1543,2021,"16+",42,"rotten","netflix_show","","","","netflix_show"
"387",1544,2020,"unknown",42,"rotten","netflix_show","","","","netflix_show"
"388",1547,2021,"7+",42,"rotten","netflix_show","","","","netflix_show"
"389",1551,2021,"unknown",41,"rotten","netflix_show","","","","netflix_show"
"390",1554,2020,"unknown",41,"rotten","netflix_show","","","","netflix_show"
"391",1561,2020,"unknown",41,"rotten","netflix_show","","","","netflix_show"
"392",1563,2021,"unknown",41,"rotten","netflix_show","","","","netflix_show"
"393",1566,2021,"unknown",41,"rotten","netflix_show","","","","netflix_show"
"394",1571,2020,"18+",41,"rotten","netflix_show","","","","netflix_show"
"395",1577,2020,"7+",41,"rotten","netflix_show","","","","netflix_show"
"396",1587,2021,"unknown",40,"rotten","netflix_show","","","","netflix_show"
"397",1588,2021,"18+",40,"rotten","netflix_show","","","","netflix_show"
"398",1591,2021,"unknown",40,"rotten","netflix_show","","","","netflix_show"
"399",1592,2020,"unknown",40,"rotten","netflix_show","","","","netflix_show"
"400",1598,2020,"7+",40,"rotten","netflix_show","","","","netflix_show"
"401",1600,2020,"all",40,"rotten","netflix_show","","","","netflix_show"
"402",1601,2020,"18+",40,"rotten","netflix_show","","","","netflix_show"
"403",1609,2020,"18+",40,"rotten","netflix_show","","","","netflix_show"
"404",1622,2020,"7+",40,"rotten","netflix_show","","","","netflix_show"
"405",1631,2020,"unknown",40,"rotten","netflix_show","","","","netflix_show"
"406",1632,2020,"unknown",40,"rotten","netflix_show","","","","netflix_show"
"407",1633,2020,"18+",40,"rotten","netflix_show","","","","netflix_show"
"408",1635,2020,"unknown",39,"rotten","netflix_show","","","","netflix_show"
"409",1638,2020,"unknown",39,"rotten","netflix_show","","","","netflix_show"
"410",1640,2020,"18+",39,"rotten","netflix_show","","","","netflix_show"
"411",1647,2021,"18+",39,"rotten","netflix_show","","","","netflix_show"
"412",1652,2020,"unknown",39,"rotten","netflix_show","","","","netflix_show"
"413",1663,2021,"unknown",39,"rotten","netflix_show","","","","netflix_show"
"414",1666,2020,"all",39,"rotten","netflix_show","","","","netflix_show"
"415",1672,2020,"unknown",39,"rotten","netflix_show","","","","netflix_show"
"416",1673,2020,"all",39,"rotten","netflix_show","","","","netflix_show"
"417",1679,2020,"all",39,"rotten","netflix_show","","","","netflix_show"
"418",1681,2020,"unknown",38,"rotten","netflix_show","","","","netflix_show"
"419",1684,2020,"all",38,"rotten","netflix_show","","","","netflix_show"
"420",1700,2020,"unknown",38,"rotten","netflix_show","","","","netflix_show"
"421",1708,2020,"16+",37,"rotten","netflix_show","","","","netflix_show"
"422",1716,2020,"unknown",37,"rotten","netflix_show","","","","netflix_show"
"423",1723,2020,"unknown",37,"rotten","netflix_show","","","","netflix_show"
"424",1728,2020,"unknown",37,"rotten","netflix_show","","","","netflix_show"
"425",1732,2020,"all",37,"rotten","netflix_show","","","","netflix_show"
"426",1736,2020,"unknown",37,"rotten","netflix_show","","","","netflix_show"
"427",1752,2020,"unknown",36,"rotten","netflix_show","","","","netflix_show"
"428",1753,2020,"unknown",36,"rotten","netflix_show","","","","netflix_show"
"429",1761,2020,"all",36,"rotten","netflix_show","","","","netflix_show"
"430",1768,2020,"unknown",36,"rotten","netflix_show","","","","netflix_show"
"431",1785,2020,"unknown",35,"rotten","netflix_show","","","","netflix_show"
"432",1789,2020,"unknown",35,"rotten","netflix_show","","","","netflix_show"
"433",1792,2020,"unknown",35,"rotten","netflix_show","","","","netflix_show"
"434",1797,2020,"18+",35,"rotten","netflix_show","","","","netflix_show"
"435",1805,2020,"unknown",34,"rotten","netflix_show","","","","netflix_show"
"436",1816,2020,"unknown",34,"rotten","netflix_show","","","","netflix_show"
"437",1818,2020,"unknown",34,"rotten","netflix_show","","","","netflix_show"
"438",1819,2020,"unknown",34,"rotten","netflix_show","","","","netflix_show"
"439",1823,2020,"unknown",34,"rotten","netflix_show","","","","netflix_show"
"440",1851,2020,"unknown",32,"rotten","netflix_show","","","","netflix_show"
"441",1854,2020,"unknown",32,"rotten","netflix_show","","","","netflix_show"
"442",1855,2020,"unknown",31,"rotten","netflix_show","","","","netflix_show"
"443",1872,2020,"18+",31,"rotten","netflix_show","","","","netflix_show"
"444",1883,2020,"unknown",30,"rotten","netflix_show","","","","netflix_show"
"445",1899,2020,"unknown",25,"rotten","netflix_show","hulu_show","","","multi_platform_show"
"446",1903,2020,"unknown",23,"rotten","netflix_show","","","","netflix_show"
"447",1906,2020,"16+",22,"rotten","netflix_show","","","","netflix_show"
"448",1912,2021,"unknown",21,"rotten","netflix_show","","","","netflix_show"
"449",1915,2020,"unknown",20,"rotten","netflix_show","","","","netflix_show"
"450",1917,2020,"unknown",20,"rotten","netflix_show","","","","netflix_show"
"451",1920,2020,"unknown",18,"rotten","netflix_show","","","","netflix_show"
"452",2020,2020,"16+",83,"certified_fresh","","hulu_show","",""," hulu_show"
"453",2037,2020,"18+",82,"certified_fresh","","hulu_show","",""," hulu_show"
"454",2056,2020,"16+",80,"certified_fresh","","hulu_show","",""," hulu_show"
"455",2079,2020,"16+",78,"certified_fresh","","hulu_show","",""," hulu_show"
"456",2086,2020,"18+",78,"certified_fresh","","hulu_show","",""," hulu_show"
"457",2089,2020,"16+",78,"certified_fresh","","hulu_show","",""," hulu_show"
"458",2095,2021,"16+",77,"certified_fresh","","hulu_show","prime_video_show","","multi_platform_show"
"459",2100,2020,"18+",77,"certified_fresh","","hulu_show","",""," hulu_show"
"460",2110,2020,"18+",76,"certified_fresh","","hulu_show","",""," hulu_show"
"461",2139,2020,"unknown",75,"certified_fresh","","hulu_show","",""," hulu_show"
"462",2180,2020,"18+",73,"fresh","","hulu_show","",""," hulu_show"
"463",2202,2021,"18+",72,"fresh","","hulu_show","",""," hulu_show"
"464",2207,2020,"18+",72,"fresh","","hulu_show","",""," hulu_show"
"465",2220,2020,"7+",71,"fresh","","hulu_show","",""," hulu_show"
"466",2231,2021,"16+",71,"fresh","","hulu_show","",""," hulu_show"
"467",2233,2020,"18+",70,"fresh","","hulu_show","",""," hulu_show"
"468",2242,2020,"16+",70,"fresh","","hulu_show","",""," hulu_show"
"469",2255,2020,"16+",70,"fresh","","hulu_show","prime_video_show","","multi_platform_show"
"470",2263,2020,"18+",69,"fresh","","hulu_show","",""," hulu_show"
"471",2267,2021,"16+",69,"fresh","","hulu_show","",""," hulu_show"
"472",2284,2020,"18+",69,"fresh","","hulu_show","",""," hulu_show"
"473",2307,2020,"16+",68,"fresh","","hulu_show","",""," hulu_show"
"474",2311,2021,"unknown",68,"fresh","","hulu_show","",""," hulu_show"
"475",2317,2021,"18+",68,"fresh","","hulu_show","",""," hulu_show"
"476",2347,2020,"16+",67,"fresh","","hulu_show","",""," hulu_show"
"477",2349,2020,"16+",67,"fresh","","hulu_show","",""," hulu_show"
"478",2364,2021,"16+",66,"fresh","","hulu_show","",""," hulu_show"
"479",2371,2020,"16+",66,"fresh","","hulu_show","prime_video_show","","multi_platform_show"
"480",2384,2021,"16+",65,"fresh","","hulu_show","",""," hulu_show"
"481",2404,2021,"16+",64,"fresh","","hulu_show","",""," hulu_show"
"482",2432,2020,"unknown",64,"fresh","","hulu_show","",""," hulu_show"
"483",2440,2020,"7+",63,"fresh","","hulu_show","",""," hulu_show"
"484",2449,2020,"18+",63,"fresh","","hulu_show","",""," hulu_show"
"485",2452,2021,"16+",63,"fresh","","hulu_show","",""," hulu_show"
"486",2458,2020,"18+",63,"fresh","","hulu_show","",""," hulu_show"
"487",2471,2021,"7+",62,"fresh","","hulu_show","",""," hulu_show"
"488",2473,2021,"unknown",62,"fresh","","hulu_show","",""," hulu_show"
"489",2478,2020,"16+",62,"fresh","","hulu_show","",""," hulu_show"
"490",2491,2021,"16+",62,"fresh","","hulu_show","",""," hulu_show"
"491",2539,2020,"7+",60,"fresh","","hulu_show","",""," hulu_show"
"492",2551,2020,"18+",60,"fresh","","hulu_show","",""," hulu_show"
"493",2573,2021,"7+",59,"rotten","","hulu_show","",""," hulu_show"
"494",2606,2020,"16+",59,"rotten","","hulu_show","",""," hulu_show"
"495",2623,2021,"7+",58,"rotten","","hulu_show","",""," hulu_show"
"496",2627,2021,"unknown",58,"rotten","","hulu_show","",""," hulu_show"
"497",2634,2021,"16+",58,"rotten","","hulu_show","",""," hulu_show"
"498",2665,2020,"unknown",57,"rotten","","hulu_show","",""," hulu_show"
"499",2685,2021,"18+",57,"rotten","","hulu_show","",""," hulu_show"
"500",2687,2020,"18+",57,"rotten","","hulu_show","",""," hulu_show"
"501",2702,2020,"7+",56,"rotten","","hulu_show","",""," hulu_show"
"502",2710,2020,"16+",56,"rotten","","hulu_show","",""," hulu_show"
"503",2720,2020,"16+",56,"rotten","","hulu_show","",""," hulu_show"
"504",2722,2020,"16+",56,"rotten","","hulu_show","",""," hulu_show"
"505",2743,2020,"16+",55,"rotten","","hulu_show","",""," hulu_show"
"506",2749,2020,"16+",55,"rotten","","hulu_show","",""," hulu_show"
"507",2762,2021,"7+",55,"rotten","","hulu_show","",""," hulu_show"
"508",2764,2020,"all",55,"rotten","","hulu_show","",""," hulu_show"
"509",2771,2020,"unknown",55,"rotten","","hulu_show","",""," hulu_show"
"510",2780,2020,"18+",54,"rotten","","hulu_show","",""," hulu_show"
"511",2787,2020,"18+",54,"rotten","","hulu_show","",""," hulu_show"
"512",2792,2020,"unknown",54,"rotten","","hulu_show","",""," hulu_show"
"513",2794,2020,"16+",54,"rotten","","hulu_show","",""," hulu_show"
"514",2799,2021,"unknown",54,"rotten","","hulu_show","",""," hulu_show"
"515",2811,2020,"unknown",54,"rotten","","hulu_show","",""," hulu_show"
"516",2818,2020,"unknown",53,"rotten","","hulu_show","",""," hulu_show"
"517",2822,2021,"unknown",53,"rotten","","hulu_show","",""," hulu_show"
"518",2850,2020,"7+",52,"rotten","","hulu_show","",""," hulu_show"
"519",2851,2020,"unknown",52,"rotten","","hulu_show","",""," hulu_show"
"520",2853,2020,"18+",52,"rotten","","hulu_show","",""," hulu_show"
"521",2855,2021,"18+",52,"rotten","","hulu_show","",""," hulu_show"
"522",2857,2020,"16+",52,"rotten","","hulu_show","",""," hulu_show"
"523",2866,2020,"16+",52,"rotten","","hulu_show","",""," hulu_show"
"524",2867,2020,"7+",52,"rotten","","hulu_show","",""," hulu_show"
"525",2885,2020,"unknown",51,"rotten","","hulu_show","",""," hulu_show"
"526",2895,2020,"16+",51,"rotten","","hulu_show","",""," hulu_show"
"527",2912,2020,"16+",51,"rotten","","hulu_show","",""," hulu_show"
"528",2934,2020,"18+",50,"rotten","","hulu_show","",""," hulu_show"
"529",2941,2020,"16+",50,"rotten","","hulu_show","",""," hulu_show"
"530",2946,2020,"unknown",50,"rotten","","hulu_show","",""," hulu_show"
"531",2951,2020,"16+",49,"rotten","","hulu_show","",""," hulu_show"
"532",2962,2020,"7+",49,"rotten","","hulu_show","",""," hulu_show"
"533",2983,2020,"unknown",48,"rotten","","hulu_show","",""," hulu_show"
"534",2984,2020,"7+",48,"rotten","","hulu_show","",""," hulu_show"
"535",2989,2020,"unknown",48,"rotten","","hulu_show","",""," hulu_show"
"536",2993,2021,"7+",48,"rotten","","hulu_show","",""," hulu_show"
"537",2994,2021,"unknown",48,"rotten","","hulu_show","",""," hulu_show"
"538",3002,2020,"all",48,"rotten","","hulu_show","",""," hulu_show"
"539",3008,2020,"16+",48,"rotten","","hulu_show","",""," hulu_show"
"540",3024,2021,"unknown",47,"rotten","","hulu_show","",""," hulu_show"
"541",3053,2020,"16+",46,"rotten","","hulu_show","",""," hulu_show"
"542",3076,2021,"7+",45,"rotten","","hulu_show","",""," hulu_show"
"543",3080,2021,"unknown",45,"rotten","","hulu_show","",""," hulu_show"
"544",3081,2020,"unknown",45,"rotten","","hulu_show","",""," hulu_show"
"545",3087,2020,"16+",45,"rotten","","hulu_show","",""," hulu_show"
"546",3100,2020,"unknown",45,"rotten","","hulu_show","",""," hulu_show"
"547",3110,2020,"7+",45,"rotten","","hulu_show","",""," hulu_show"
"548",3126,2020,"7+",44,"rotten","","hulu_show","",""," hulu_show"
"549",3127,2021,"7+",44,"rotten","","hulu_show","",""," hulu_show"
"550",3135,2020,"16+",44,"rotten","","hulu_show","",""," hulu_show"
"551",3138,2020,"unknown",43,"rotten","","hulu_show","",""," hulu_show"
"552",3143,2020,"7+",43,"rotten","","hulu_show","",""," hulu_show"
"553",3147,2021,"7+",43,"rotten","","hulu_show","",""," hulu_show"
"554",3152,2020,"7+",43,"rotten","","hulu_show","",""," hulu_show"
"555",3153,2020,"unknown",43,"rotten","","hulu_show","",""," hulu_show"
"556",3165,2021,"7+",42,"rotten","","hulu_show","",""," hulu_show"
"557",3167,2020,"7+",42,"rotten","","hulu_show","",""," hulu_show"
"558",3170,2020,"unknown",42,"rotten","","hulu_show","",""," hulu_show"
"559",3171,2020,"all",42,"rotten","","hulu_show","",""," hulu_show"
"560",3185,2020,"all",42,"rotten","","hulu_show","",""," hulu_show"
"561",3191,2020,"16+",41,"rotten","","hulu_show","",""," hulu_show"
"562",3205,2020,"16+",41,"rotten","","hulu_show","",""," hulu_show"
"563",3213,2020,"16+",40,"rotten","","hulu_show","",""," hulu_show"
"564",3214,2021,"unknown",40,"rotten","","hulu_show","",""," hulu_show"
"565",3220,2021,"unknown",40,"rotten","","hulu_show","",""," hulu_show"
"566",3221,2020,"unknown",40,"rotten","","hulu_show","",""," hulu_show"
"567",3230,2020,"7+",40,"rotten","","hulu_show","",""," hulu_show"
"568",3231,2020,"unknown",40,"rotten","","hulu_show","",""," hulu_show"
"569",3232,2020,"unknown",40,"rotten","","hulu_show","",""," hulu_show"
"570",3240,2020,"unknown",39,"rotten","","hulu_show","",""," hulu_show"
"571",3244,2020,"unknown",39,"rotten","","hulu_show","",""," hulu_show"
"572",3245,2020,"16+",39,"rotten","","hulu_show","",""," hulu_show"
"573",3248,2020,"unknown",39,"rotten","","hulu_show","",""," hulu_show"
"574",3253,2021,"unknown",39,"rotten","","hulu_show","",""," hulu_show"
"575",3257,2021,"unknown",39,"rotten","","hulu_show","",""," hulu_show"
"576",3286,2020,"16+",37,"rotten","","hulu_show","",""," hulu_show"
"577",3289,2020,"7+",37,"rotten","","hulu_show","",""," hulu_show"
"578",3361,2020,"unknown",32,"rotten","","hulu_show","",""," hulu_show"
"579",3368,2020,"unknown",31,"rotten","","hulu_show","",""," hulu_show"
"580",3404,2021,"unknown",26,"rotten","","hulu_show","",""," hulu_show"
"581",3409,2021,"unknown",26,"rotten","","hulu_show","",""," hulu_show"
"582",3433,2020,"unknown",21,"rotten","","hulu_show","",""," hulu_show"
"583",3444,2020,"unknown",19,"rotten","","hulu_show","",""," hulu_show"
"584",3591,2021,"18+",88,"certified_fresh","","","prime_video_show","disney_show","multi_platform_show"
"585",3620,2020,"18+",82,"certified_fresh","","","prime_video_show","","  prime_video_show"
"586",3668,2021,"7+",76,"certified_fresh","","","prime_video_show","","  prime_video_show"
"587",3682,2020,"18+",72,"fresh","","","prime_video_show","","  prime_video_show"
"588",3685,2020,"16+",72,"fresh","","","prime_video_show","","  prime_video_show"
"589",3688,2021,"18+",72,"fresh","","","prime_video_show","","  prime_video_show"
"590",3691,2021,"18+",72,"fresh","","","prime_video_show","","  prime_video_show"
"591",3695,2020,"18+",71,"fresh","","","prime_video_show","","  prime_video_show"
"592",3703,2020,"16+",71,"fresh","","","prime_video_show","","  prime_video_show"
"593",3705,2020,"18+",70,"fresh","","","prime_video_show","","  prime_video_show"
"594",3715,2021,"unknown",69,"fresh","","","prime_video_show","","  prime_video_show"
"595",3732,2020,"16+",68,"fresh","","","prime_video_show","","  prime_video_show"
"596",3773,2020,"16+",64,"fresh","","","prime_video_show","","  prime_video_show"
"597",3779,2020,"18+",64,"fresh","","","prime_video_show","","  prime_video_show"
"598",3791,2020,"18+",63,"fresh","","","prime_video_show","","  prime_video_show"
"599",3794,2021,"16+",63,"fresh","","","prime_video_show","","  prime_video_show"
"600",3796,2020,"unknown",63,"fresh","","","prime_video_show","","  prime_video_show"
"601",3822,2020,"16+",61,"fresh","","","prime_video_show","","  prime_video_show"
"602",3830,2021,"unknown",61,"fresh","","","prime_video_show","","  prime_video_show"
"603",3834,2020,"18+",61,"fresh","","","prime_video_show","","  prime_video_show"
"604",3851,2020,"unknown",60,"fresh","","","prime_video_show","","  prime_video_show"
"605",3855,2020,"16+",59,"rotten","","","prime_video_show","","  prime_video_show"
"606",3863,2021,"unknown",59,"rotten","","","prime_video_show","","  prime_video_show"
"607",3873,2021,"unknown",59,"rotten","","","prime_video_show","","  prime_video_show"
"608",3877,2020,"16+",58,"rotten","","","prime_video_show","","  prime_video_show"
"609",3891,2021,"unknown",57,"rotten","","","prime_video_show","","  prime_video_show"
"610",3894,2020,"all",57,"rotten","","","prime_video_show","","  prime_video_show"
"611",3898,2020,"unknown",57,"rotten","","","prime_video_show","","  prime_video_show"
"612",3902,2020,"7+",57,"rotten","","","prime_video_show","","  prime_video_show"
"613",3945,2020,"16+",55,"rotten","","","prime_video_show","","  prime_video_show"
"614",3981,2021,"unknown",53,"rotten","","","prime_video_show","","  prime_video_show"
"615",3992,2020,"18+",53,"rotten","","","prime_video_show","","  prime_video_show"
"616",4013,2021,"unknown",52,"rotten","","","prime_video_show","","  prime_video_show"
"617",4035,2021,"unknown",51,"rotten","","","prime_video_show","","  prime_video_show"
"618",4047,2021,"unknown",51,"rotten","","","prime_video_show","","  prime_video_show"
"619",4048,2021,"18+",51,"rotten","","","prime_video_show","","  prime_video_show"
"620",4049,2020,"unknown",51,"rotten","","","prime_video_show","","  prime_video_show"
"621",4054,2020,"7+",51,"rotten","","","prime_video_show","","  prime_video_show"
"622",4065,2021,"unknown",50,"rotten","","","prime_video_show","","  prime_video_show"
"623",4066,2021,"unknown",50,"rotten","","","prime_video_show","","  prime_video_show"
"624",4083,2020,"16+",49,"rotten","","","prime_video_show","","  prime_video_show"
"625",4130,2021,"unknown",48,"rotten","","","prime_video_show","","  prime_video_show"
"626",4139,2021,"unknown",48,"rotten","","","prime_video_show","","  prime_video_show"
"627",4141,2020,"unknown",48,"rotten","","","prime_video_show","","  prime_video_show"
"628",4175,2020,"all",47,"rotten","","","prime_video_show","","  prime_video_show"
"629",4201,2020,"unknown",46,"rotten","","","prime_video_show","","  prime_video_show"
"630",4203,2020,"unknown",46,"rotten","","","prime_video_show","","  prime_video_show"
"631",4227,2020,"unknown",45,"rotten","","","prime_video_show","","  prime_video_show"
"632",4249,2020,"unknown",44,"rotten","","","prime_video_show","","  prime_video_show"
"633",4260,2020,"unknown",44,"rotten","","","prime_video_show","","  prime_video_show"
"634",4267,2020,"16+",44,"rotten","","","prime_video_show","","  prime_video_show"
"635",4369,2020,"unknown",41,"rotten","","","prime_video_show","","  prime_video_show"
"636",4389,2020,"unknown",40,"rotten","","","prime_video_show","","  prime_video_show"
"637",4421,2020,"unknown",39,"rotten","","","prime_video_show","","  prime_video_show"
"638",4434,2020,"18+",39,"rotten","","","prime_video_show","","  prime_video_show"
"639",4513,2020,"unknown",37,"rotten","","","prime_video_show","","  prime_video_show"
"640",4525,2020,"18+",37,"rotten","","","prime_video_show","","  prime_video_show"
"641",4527,2020,"unknown",37,"rotten","","","prime_video_show","","  prime_video_show"
"642",4529,2020,"unknown",37,"rotten","","","prime_video_show","","  prime_video_show"
"643",4546,2020,"unknown",36,"rotten","","","prime_video_show","","  prime_video_show"
"644",4638,2020,"all",33,"rotten","","","prime_video_show","","  prime_video_show"
"645",4705,2020,"unknown",31,"rotten","","","prime_video_show","","  prime_video_show"
"646",4874,2020,"unknown",16,"rotten","","","prime_video_show","","  prime_video_show"
"647",5376,2021,"16+",95,"certified_fresh","","","","disney_show","   disney_show"
"648",5379,2021,"16+",89,"certified_fresh","","","","disney_show","   disney_show"
"649",5381,2021,"16+",86,"certified_fresh","","","","disney_show","   disney_show"
"650",5385,2021,"7+",82,"certified_fresh","netflix_show","","","disney_show","multi_platform_show"
"651",5388,2020,"7+",78,"certified_fresh","","","","disney_show","   disney_show"
"652",5391,2021,"7+",76,"certified_fresh","","","","disney_show","   disney_show"
"653",5393,2021,"all",75,"certified_fresh","","","","disney_show","   disney_show"
"654",5398,2021,"7+",71,"fresh","","","","disney_show","   disney_show"
"655",5399,2020,"7+",71,"fresh","","","","disney_show","   disney_show"
"656",5410,2021,"7+",66,"fresh","","","","disney_show","   disney_show"
"657",5414,2021,"16+",66,"fresh","","","","disney_show","   disney_show"
"658",5424,2020,"16+",64,"fresh","","","","disney_show","   disney_show"
"659",5427,2021,"7+",63,"fresh","","","","disney_show","   disney_show"
"660",5435,2020,"7+",62,"fresh","","","","disney_show","   disney_show"
"661",5444,2021,"7+",60,"fresh","","","","disney_show","   disney_show"
"662",5451,2021,"7+",59,"rotten","","","","disney_show","   disney_show"
"663",5452,2021,"7+",59,"rotten","","","","disney_show","   disney_show"
"664",5482,2020,"7+",56,"rotten","","","","disney_show","   disney_show"
"665",5489,2020,"all",55,"rotten","","","","disney_show","   disney_show"
"666",5493,2020,"all",54,"rotten","","","","disney_show","   disney_show"
"667",5500,2021,"7+",54,"rotten","","","","disney_show","   disney_show"
"668",5505,2020,"all",53,"rotten","","","","disney_show","   disney_show"
"669",5515,2021,"7+",52,"rotten","","","","disney_show","   disney_show"
"670",5519,2020,"7+",52,"rotten","","","","disney_show","   disney_show"
"671",5523,2020,"7+",51,"rotten","","","","disney_show","   disney_show"
"672",5525,2020,"7+",51,"rotten","","","","disney_show","   disney_show"
"673",5527,2020,"7+",51,"rotten","","","","disney_show","   disney_show"
"674",5548,2020,"unknown",49,"rotten","","","","disney_show","   disney_show"
"675",5559,2020,"unknown",48,"rotten","","","","disney_show","   disney_show"
"676",5560,2021,"unknown",48,"rotten","","","","disney_show","   disney_show"
"677",5561,2020,"7+",48,"rotten","","","","disney_show","   disney_show"
"678",5562,2021,"unknown",48,"rotten","","","","disney_show","   disney_show"
"679",5573,2021,"unknown",47,"rotten","","","","disney_show","   disney_show"
"680",5577,2021,"unknown",47,"rotten","","","","disney_show","   disney_show"
"681",5580,2020,"7+",47,"rotten","","","","disney_show","   disney_show"
"682",5588,2020,"16+",46,"rotten","","","","disney_show","   disney_show"
"683",5594,2021,"all",45,"rotten","","","","disney_show","   disney_show"
"684",5596,2021,"16+",45,"rotten","","","","disney_show","   disney_show"
"685",5598,2020,"all",45,"rotten","","","","disney_show","   disney_show"
"686",5599,2020,"all",45,"rotten","","","","disney_show","   disney_show"
"687",5608,2020,"unknown",43,"rotten","","","","disney_show","   disney_show"
"688",5611,2020,"7+",43,"rotten","","","","disney_show","   disney_show"
"689",5616,2021,"all",42,"rotten","","","","disney_show","   disney_show"
"690",5619,2021,"unknown",42,"rotten","","","","disney_show","   disney_show"
"691",5622,2020,"all",42,"rotten","","","","disney_show","   disney_show"
"692",5623,2020,"unknown",42,"rotten","","","","disney_show","   disney_show"
"693",5631,2020,"all",40,"rotten","","","","disney_show","   disney_show"
"694",5633,2020,"unknown",40,"rotten","","","","disney_show","   disney_show"
"695",5638,2020,"unknown",39,"rotten","","","","disney_show","   disney_show"
"696",5643,2020,"unknown",38,"rotten","","","","disney_show","   disney_show"
"697",5650,2020,"16+",38,"rotten","netflix_show","","","disney_show","multi_platform_show"
"698",5653,2021,"all",37,"rotten","","","","disney_show","   disney_show"
"699",5657,2020,"unknown",37,"rotten","","","","disney_show","   disney_show"
"700",5658,2020,"unknown",37,"rotten","","","","disney_show","   disney_show"
"701",5659,2020,"7+",37,"rotten","","","","disney_show","   disney_show"
"702",5661,2020,"unknown",36,"rotten","","","","disney_show","   disney_show"
"703",5664,2020,"unknown",36,"rotten","","","","disney_show","   disney_show"
"704",5666,2020,"unknown",35,"rotten","","","","disney_show","   disney_show"
"705",5669,2020,"unknown",35,"rotten","","","","disney_show","   disney_show"
"706",5670,2020,"unknown",35,"rotten","","","","disney_show","   disney_show"
"707",5678,2020,"unknown",33,"rotten","","","","disney_show","   disney_show"
"708",5679,2020,"all",33,"rotten","","","","disney_show","   disney_show"
"709",5690,2020,"all",29,"rotten","","","","disney_show","   disney_show"
"710",5692,2020,"unknown",28,"rotten","","","","disney_show","   disney_show"
"711",5702,2020,"unknown",14,"rotten","","","","disney_show","   disney_show"
"712",5711,2020,"unknown",13,"rotten","","","","disney_show","   disney_show"
"713",5715,2020,"unknown",10,"rotten","","","","disney_show","   disney_show"
